"REF_DATE","GEO","DGUID","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","661952","","","","0"
"2004-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","667240","","","","0"
"2005-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","675680","","","","0"
"2005-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","686756","","","","0"
"2005-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","698516","","","","0"
"2005-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","709480","","","","0"
"2006-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","719292","","","","0"
"2006-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","732208","","","","0"
"2006-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","743484","","","","0"
"2006-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","754300","","","","0"
"2007-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","768088","","","","0"
"2007-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","780652","","","","0"
"2007-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","786024","","","","0"
"2007-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","795488","","","","0"
"2008-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","809336","","","","0"
"2008-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","818472","","","","0"
"2008-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","822476","","","","0"
"2008-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","822148","","","","0"
"2009-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","812092","","","","0"
"2009-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","807084","","","","0"
"2009-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","808080","","","","0"
"2009-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","814968","","","","0"
"2010-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","820544","","","","0"
"2010-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","829788","","","","0"
"2010-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","840236","","","","0"
"2010-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","853192","","","","0"
"2011-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","869600","","","","0"
"2011-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","875820","","","","0"
"2011-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","884344","","","","0"
"2011-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","894816","","","","0"
"2012-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","904796","","","","0"
"2012-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","916868","","","","0"
"2012-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","928328","","","","0"
"2012-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","935968","","","","0"
"2013-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","947684","","","","0"
"2013-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","953120","","","","0"
"2013-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","962004","","","","0"
"2013-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","973916","","","","0"
"2014-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","981384","","","","0"
"2014-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","991524","","","","0"
"2014-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1004236","","","","0"
"2014-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1007844","","","","0"
"2015-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1019332","","","","0"
"2015-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1025220","","","","0"
"2015-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1026512","","","","0"
"2015-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1027908","","","","0"
"2016-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1018556","","","","0"
"2016-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1020468","","","","0"
"2016-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1024384","","","","0"
"2016-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1033160","","","","0"
"2017-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1043448","","","","0"
"2017-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1055656","","","","0"
"2017-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1075132","","","","0"
"2017-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1091856","","","","0"
"2018-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1109864","","","","0"
"2018-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1116604","","","","0"
"2018-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1125248","","","","0"
"2018-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1137500","","","","0"
"2019-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1146012","","","","0"
"2019-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1161140","","","","0"
"2019-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1175500","","","","0"
"2019-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1191732","","","","0"
"2020-01","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1179728","","","","0"
"2020-04","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1080988","","","","0"
"2020-07","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1164460","","","","0"
"2020-10","Canada","2016A000011124","Seasonally adjusted at annual rates","Compensation of employees","Dollars","81","millions","6","v1001696793","1.1.2","1198196","","","","0"
