Date,Value,labels
2009-05-01T00:00:00,-0.006546644844517185,2009-05-01T00:00:00
2009-06-01T00:00:00,-0.016129032258064516,2009-06-01T00:00:00
2009-07-01T00:00:00,-0.014598540145985401,2009-07-01T00:00:00
2009-08-01T00:00:00,-0.016921837228041903,2009-08-01T00:00:00
2009-09-01T00:00:00,-0.010586319218241042,2009-09-01T00:00:00
2009-10-01T00:00:00,0.0008230452674897119,2009-10-01T00:00:00
2009-11-01T00:00:00,0.008223684210526315,2009-11-01T00:00:00
2009-12-01T00:00:00,0.005775577557755775,2009-12-01T00:00:00
2010-01-01T00:00:00,0.01747088186356073,2010-01-01T00:00:00
2010-02-01T00:00:00,0.009876543209876543,2010-02-01T00:00:00
2010-03-01T00:00:00,0.009925558312655087,2010-03-01T00:00:00
2010-04-01T00:00:00,0.015780730897009966,2010-04-01T00:00:00
2010-05-01T00:00:00,0.01070840197693575,2010-05-01T00:00:00
2010-06-01T00:00:00,0.005737704918032787,2010-06-01T00:00:00
2010-07-01T00:00:00,0.014814814814814815,2010-07-01T00:00:00
2010-08-01T00:00:00,0.005737704918032787,2010-08-01T00:00:00
2010-09-01T00:00:00,0.00905349794238683,2010-09-01T00:00:00
2010-10-01T00:00:00,0.011513157894736841,2010-10-01T00:00:00
2010-11-01T00:00:00,0.0008156606851549756,2010-11-01T00:00:00
2010-12-01T00:00:00,0.008203445447087777,2010-12-01T00:00:00
2011-01-01T00:00:00,0.009811937857726901,2011-01-01T00:00:00
2011-02-01T00:00:00,0.012224938875305624,2011-02-01T00:00:00
2011-03-01T00:00:00,0.019656019656019656,2011-03-01T00:00:00
2011-04-01T00:00:00,0.03025347506132461,2011-04-01T00:00:00
2011-05-01T00:00:00,0.027709861450692746,2011-05-01T00:00:00
2011-06-01T00:00:00,0.021189894050529748,2011-06-01T00:00:00
2011-07-01T00:00:00,0.019464720194647202,2011-07-01T00:00:00
2011-08-01T00:00:00,0.029339853300733496,2011-08-01T00:00:00
2011-09-01T00:00:00,0.02773246329526917,2011-09-01T00:00:00
2011-10-01T00:00:00,0.03414634146341464,2011-10-01T00:00:00
2011-11-01T00:00:00,0.03178484107579462,2011-11-01T00:00:00
2011-12-01T00:00:00,0.029292107404393815,2011-12-01T00:00:00
2012-01-01T00:00:00,0.029149797570850202,2012-01-01T00:00:00
2012-02-01T00:00:00,0.01932367149758454,2012-02-01T00:00:00
